,customer_id,store_id,first_name,last_name,email,activebool,create_date,last_update,active,address_id,address,address2,district,postal_code,phone,last_updateaddress_id,city_id,city,last_updatecity_id,country_id,country,last_updatecountry_id
49.0,282,2,Jenny,Castro,jenny.castro@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,289.0,1279 Udine Parkway,,Edo & Delta,75860.0,195003555232.0,2006-02-15 09:45:30,70.0,Bergamo,2006-02-15 09:45:25,50.0,Japan,2006-02-15 09:44:00
49.0,355,2,Terry,Grissom,terry.grissom@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,362.0,482 Kowloon and New Kowloon Manor,,Bratislava,97056.0,738968474939.0,2006-02-15 09:45:30,91.0,Brescia,2006-02-15 09:45:25,50.0,Japan,2006-02-15 09:44:00
49.0,400,2,Bryan,Hardison,bryan.hardison@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,407.0,1346 Mysore Drive,,Bretagne,61507.0,516647474029.0,2006-02-15 09:45:30,93.0,Brindisi,2006-02-15 09:45:25,50.0,Japan,2006-02-15 09:44:00
49.0,43,2,Christine,Roberts,christine.roberts@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,48.0,1998 Halifax Drive,,Lipetsk,76022.0,177727722820.0,2006-02-15 09:45:30,309.0,Livorno,2006-02-15 09:45:25,50.0,Japan,2006-02-15 09:44:00
49.0,426,1,Bradley,Motley,bradley.motley@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,433.0,1823 Hoshiarpur Lane,,Komi,33191.0,307133768620.0,2006-02-15 09:45:30,511.0,Syrakusa,2006-02-15 09:45:25,50.0,Japan,2006-02-15 09:44:00
49.0,169,2,Erica,Matthews,erica.matthews@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,0,174.0,1877 Ezhou Lane,,Rajasthan,63337.0,264541743403.0,2006-02-15 09:45:30,551.0,Udine,2006-02-15 09:45:25,50.0,Japan,2006-02-15 09:44:00
50.0,295,1,Daisy,Bates,daisy.bates@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,302.0,922 Vila Velha Loop,,Maharashtra,4085.0,510737228015.0,2006-02-15 09:45:30,10.0,Akishima,2006-02-15 09:45:25,51.0,Kazakstan,2006-02-15 09:44:00
50.0,50,1,Diane,Collins,diane.collins@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,55.0,1135 Izumisano Parkway,,California,48150.0,171822533480.0,2006-02-15 09:45:30,172.0,Fukuyama,2006-02-15 09:45:25,51.0,Kazakstan,2006-02-15 09:44:00
50.0,149,1,Valerie,Black,valerie.black@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,154.0,781 Shimonoseki Drive,,Michoacn de Ocampo,95444.0,632316273199.0,2006-02-15 09:45:30,203.0,Higashiosaka,2006-02-15 09:45:25,51.0,Kazakstan,2006-02-15 09:44:00
50.0,262,2,Patsy,Davidson,patsy.davidson@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,269.0,446 Kirovo-Tepetsk Lane,,Osaka,19428.0,303967439816.0,2006-02-15 09:45:30,204.0,Hino,2006-02-15 09:45:25,51.0,Kazakstan,2006-02-15 09:44:00
50.0,193,2,Katie,Elliott,katie.elliott@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,198.0,345 Oshawa Boulevard,,Tokyo-to,32114.0,104491201771.0,2006-02-15 09:45:30,205.0,Hiroshima,2006-02-15 09:45:25,51.0,Kazakstan,2006-02-15 09:44:00
50.0,170,1,Beatrice,Arnold,beatrice.arnold@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,175.0,316 Uruapan Street,,Perak,58194.0,275788967899.0,2006-02-15 09:45:30,224.0,Isesaki,2006-02-15 09:45:25,51.0,Kazakstan,2006-02-15 09:44:00
50.0,105,1,Dawn,Sullivan,dawn.sullivan@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,110.0,1867 San Juan Bautista Tuxtepec Avenue,,Ivanovo,78311.0,547003310357.0,2006-02-15 09:45:30,226.0,Iwaki,2006-02-15 09:45:25,51.0,Kazakstan,2006-02-15 09:44:00
50.0,239,2,Minnie,Romero,minnie.romero@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,244.0,1148 Saarbrcken Parkway,,Fukushima,1921.0,137773001988.0,2006-02-15 09:45:30,227.0,Iwakuni,2006-02-15 09:45:25,51.0,Kazakstan,2006-02-15 09:44:00
50.0,53,1,Heather,Morris,heather.morris@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,58.0,1964 Allappuzha (Alleppey) Street,,Yamaguchi,48980.0,920811325222.0,2006-02-15 09:45:30,228.0,Iwatsuki,2006-02-15 09:45:25,51.0,Kazakstan,2006-02-15 09:44:00
50.0,394,2,Chris,Brothers,chris.brothers@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,401.0,168 Cianjur Manor,,Saitama,73824.0,679095087143.0,2006-02-15 09:45:30,229.0,Izumisano,2006-02-15 09:45:25,51.0,Kazakstan,2006-02-15 09:44:00
50.0,17,1,Donna,Thompson,donna.thompson@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,22.0,320 Brest Avenue,,Kaduna,43331.0,747791594069.0,2006-02-15 09:45:30,253.0,Kakamigahara,2006-02-15 09:45:25,51.0,Kazakstan,2006-02-15 09:44:00
50.0,268,1,Nina,Soto,nina.soto@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,275.0,906 Goinia Way,,Wielkopolskie,83565.0,701767622697.0,2006-02-15 09:45:30,256.0,Kamakura,2006-02-15 09:45:25,51.0,Kazakstan,2006-02-15 09:44:00
50.0,508,2,Milton,Howland,milton.howland@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,515.0,886 Tonghae Place,,Volgograd,19450.0,711928348157.0,2006-02-15 09:45:30,260.0,Kanazawa,2006-02-15 09:45:25,51.0,Kazakstan,2006-02-15 09:44:00
50.0,542,2,Lonnie,Tirado,lonnie.tirado@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,551.0,182 Nukualofa Drive,,Sumy,15414.0,426346224043.0,2006-02-15 09:45:30,276.0,Koriyama,2006-02-15 09:45:25,51.0,Kazakstan,2006-02-15 09:44:00
50.0,269,1,Cassandra,Walters,cassandra.walters@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,276.0,1675 Xiangfan Manor,,Tamil Nadu,11763.0,271149517630.0,2006-02-15 09:45:30,284.0,Kurashiki,2006-02-15 09:45:25,51.0,Kazakstan,2006-02-15 09:44:00
50.0,309,1,Christopher,Greco,christopher.greco@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,316.0,746 Joliet Lane,,Kursk,94878.0,688485191923.0,2006-02-15 09:45:30,287.0,Kuwana,2006-02-15 09:45:25,51.0,Kazakstan,2006-02-15 09:44:00
50.0,176,1,June,Carroll,june.carroll@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,181.0,146 Johannesburg Way,,Tamaulipas,54132.0,953689007081.0,2006-02-15 09:45:30,331.0,Matsue,2006-02-15 09:45:25,51.0,Kazakstan,2006-02-15 09:44:00
50.0,489,1,Ricardo,Meador,ricardo.meador@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,496.0,775 ostka Drive,,al-Daqahliya,22358.0,171973024401.0,2006-02-15 09:45:30,338.0,Miyakonojo,2006-02-15 09:45:25,51.0,Kazakstan,2006-02-15 09:44:00
50.0,151,2,Megan,Palmer,megan.palmer@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,156.0,1963 Moscow Place,,Assam,64863.0,761379480249.0,2006-02-15 09:45:30,355.0,Nagareyama,2006-02-15 09:45:25,51.0,Kazakstan,2006-02-15 09:44:00
50.0,397,1,Jimmy,Schrader,jimmy.schrader@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,404.0,734 Bchar Place,,Punjab,30586.0,280578750435.0,2006-02-15 09:45:30,376.0,Okayama,2006-02-15 09:45:25,51.0,Kazakstan,2006-02-15 09:44:00
50.0,487,2,Hector,Poindexter,hector.poindexter@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,494.0,591 Sungai Petani Drive,,Okayama,46400.0,37247325001.0,2006-02-15 09:45:30,377.0,Okinawa,2006-02-15 09:45:25,51.0,Kazakstan,2006-02-15 09:44:00
50.0,49,2,Joyce,Edwards,joyce.edwards@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,54.0,115 Hidalgo Parkway,,Khartum,80168.0,307703950263.0,2006-02-15 09:45:30,380.0,Omiya,2006-02-15 09:45:25,51.0,Kazakstan,2006-02-15 09:44:00
50.0,155,1,Gail,Knight,gail.knight@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,160.0,1367 Yantai Manor,,Ondo & Ekiti,21294.0,889538496300.0,2006-02-15 09:45:30,382.0,Onomichi,2006-02-15 09:45:25,51.0,Kazakstan,2006-02-15 09:44:00
50.0,473,2,Jorge,Olivares,jorge.olivares@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,480.0,421 Yaound Street,,Sumy,11363.0,726875628268.0,2006-02-15 09:45:30,386.0,Otsu,2006-02-15 09:45:25,51.0,Kazakstan,2006-02-15 09:44:00
50.0,226,2,Maureen,Little,maureen.little@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,231.0,430 Alessandria Loop,,Saarland,47446.0,669828224459.0,2006-02-15 09:45:30,440.0,Sagamihara,2006-02-15 09:45:25,51.0,Kazakstan,2006-02-15 09:44:00
50.0,543,1,Lance,Pemberton,lance.pemberton@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,552.0,390 Wroclaw Way,,Hainan,5753.0,357593328658.0,2006-02-15 09:45:30,463.0,Sasebo,2006-02-15 09:45:25,51.0,Kazakstan,2006-02-15 09:44:00
50.0,237,1,Tanya,Gilbert,tanya.gilbert@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,242.0,1964 Gijn Manor,,Karnataka,14408.0,918119601885.0,2006-02-15 09:45:30,474.0,Shimonoseki,2006-02-15 09:45:25,51.0,Kazakstan,2006-02-15 09:44:00
50.0,247,1,Stella,Moreno,stella.moreno@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,252.0,1309 Weifang Street,,Florida,57338.0,435785045362.0,2006-02-15 09:45:30,521.0,Tama,2006-02-15 09:45:25,51.0,Kazakstan,2006-02-15 09:44:00
50.0,583,1,Marshall,Thorn,marshall.thorn@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,592.0,1923 Stara Zagora Lane,,Nantou,95179.0,182178609211.0,2006-02-15 09:45:30,547.0,Tsuyama,2006-02-15 09:45:25,51.0,Kazakstan,2006-02-15 09:44:00
50.0,522,2,Arnold,Havens,arnold.havens@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,531.0,1986 Sivas Place,,Friuli-Venezia Giuli,95775.0,182059202712.0,2006-02-15 09:45:30,552.0,Ueda,2006-02-15 09:45:25,51.0,Kazakstan,2006-02-15 09:44:00
50.0,444,2,Marcus,Hidalgo,marcus.hidalgo@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,451.0,1704 Tambaram Manor,,West Bengali,2834.0,39463554936.0,2006-02-15 09:45:30,555.0,Urawa,2006-02-15 09:45:25,51.0,Kazakstan,2006-02-15 09:44:00
51.0,593,2,Rene,Mcalister,rene.mcalister@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,602.0,1101 Bucuresti Boulevard,,West Greece,97661.0,199514580428.0,2006-02-15 09:45:30,402.0,Pavlodar,2006-02-15 09:45:25,52.0,Kenya,2006-02-15 09:44:00
51.0,349,2,Joe,Gilliland,joe.gilliland@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,356.0,1378 Beira Loop,,Krasnojarsk,40792.0,840957664136.0,2006-02-15 09:45:30,598.0,Zhezqazghan,2006-02-15 09:45:25,52.0,Kenya,2006-02-15 09:44:00
52.0,178,2,Marion,Snyder,marion.snyder@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,183.0,1089 Iwatsuki Avenue,,Kirov,35109.0,866092335135.0,2006-02-15 09:45:30,271.0,Kisumu,2006-02-15 09:45:25,53.0,Kuwait,2006-02-15 09:44:00
52.0,206,1,Terri,Vasquez,terri.vasquez@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,211.0,850 Salala Loop,,Kitaa,10800.0,403404780639.0,2006-02-15 09:45:30,372.0,Nyeri,2006-02-15 09:45:25,53.0,Kuwait,2006-02-15 09:44:00
53.0,152,1,Alicia,Mills,alicia.mills@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,157.0,456 Escobar Way,,Jakarta Raya,36061.0,719202533520.0,2006-02-15 09:45:30,233.0,Jalib al-Shuyukh,2006-02-15 09:45:25,54.0,Latvia,2006-02-15 09:44:00
54.0,258,1,Myrtle,Fleming,myrtle.fleming@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,265.0,1158 Mandi Bahauddin Parkway,,Shanxi,98484.0,276555730211.0,2006-02-15 09:45:30,137.0,Daugavpils,2006-02-15 09:45:25,55.0,Liechtenstein,2006-02-15 09:44:00
54.0,128,1,Marjorie,Tucker,marjorie.tucker@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,133.0,1854 Tieli Street,,Shandong,15819.0,509492324775.0,2006-02-15 09:45:30,303.0,Liepaja,2006-02-15 09:45:25,55.0,Liechtenstein,2006-02-15 09:44:00
55.0,230,2,Joy,George,joy.george@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,235.0,954 Kimchon Place,,West Bengali,42420.0,541327526474.0,2006-02-15 09:45:30,560.0,Vaduz,2006-02-15 09:45:25,56.0,Lithuania,2006-02-15 09:44:00
56.0,38,1,Martha,Gonzalez,martha.gonzalez@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,43.0,306 Antofagasta Place,,Esprito Santo,3989.0,378318851631.0,2006-02-15 09:45:30,570.0,Vilnius,2006-02-15 09:45:25,57.0,Madagascar,2006-02-15 09:44:00
57.0,498,1,Gene,Sanborn,gene.sanborn@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,505.0,519 Brescia Parkway,,East Java,69504.0,793996678771.0,2006-02-15 09:45:30,319.0,Mahajanga,2006-02-15 09:45:25,58.0,Malawi,2006-02-15 09:44:00
58.0,22,1,Laura,Rodriguez,laura.rodriguez@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,27.0,1780 Hino Boulevard,,Liepaja,7716.0,902731229323.0,2006-02-15 09:45:30,304.0,Lilongwe,2006-02-15 09:45:25,59.0,Malaysia,2006-02-15 09:44:00
59.0,276,1,Brandy,Graves,brandy.graves@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,283.0,457 Tongliao Loop,,Bursa,56254.0,880756161823.0,2006-02-15 09:45:30,223.0,Ipoh,2006-02-15 09:45:25,60.0,Mexico,2006-02-15 09:44:00
59.0,123,2,Shannon,Freeman,shannon.freeman@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,128.0,848 Tafuna Manor,,Ktahya,45142.0,614935229095.0,2006-02-15 09:45:30,282.0,Kuching,2006-02-15 09:45:25,60.0,Mexico,2006-02-15 09:44:00
59.0,186,2,Holly,Fox,holly.fox@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,191.0,140 Chiayi Parkway,,Sumy,38982.0,855863906434.0,2006-02-15 09:45:30,507.0,Sungai Petani,2006-02-15 09:45:25,60.0,Mexico,2006-02-15 09:44:00
60.0,450,1,Jay,Robb,jay.robb@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,457.0,535 Ahmadnagar Manor,,Abu Dhabi,41136.0,985109775584.0,2006-02-15 09:45:30,4.0,Acua,2006-02-15 09:45:25,61.0,Moldova,2006-02-15 09:44:00
60.0,174,2,Yvonne,Watkins,yvonne.watkins@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,179.0,431 Xiangtan Avenue,,Kerala,4854.0,230250973122.0,2006-02-15 09:45:30,19.0,Allende,2006-02-15 09:45:25,61.0,Moldova,2006-02-15 09:44:00
60.0,395,2,Johnny,Turpin,johnny.turpin@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,402.0,616 Hagonoy Avenue,,Krasnojarsk,46043.0,604177838256.0,2006-02-15 09:45:30,40.0,Atlixco,2006-02-15 09:45:25,61.0,Moldova,2006-02-15 09:44:00
60.0,110,2,Tiffany,Jordan,tiffany.jordan@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,115.0,1378 Alvorada Avenue,,Distrito Federal,75834.0,272234298332.0,2006-02-15 09:45:30,103.0,Carmen,2006-02-15 09:45:25,61.0,Moldova,2006-02-15 09:44:00
60.0,64,2,Judith,Cox,judith.cox@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,0,69.0,698 Otsu Street,,Cayenne,71110.0,409983924481.0,2006-02-15 09:45:30,106.0,Celaya,2006-02-15 09:45:25,61.0,Moldova,2006-02-15 09:44:00
60.0,139,1,Amber,Dixon,amber.dixon@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,144.0,1666 Beni-Mellal Place,,Tennessee,13377.0,9099941466.0,2006-02-15 09:45:30,124.0,Coacalco de Berriozbal,2006-02-15 09:45:25,61.0,Moldova,2006-02-15 09:44:00
60.0,246,1,Marian,Mendoza,marian.mendoza@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,251.0,1473 Changhwa Parkway,,Mxico,75933.0,266798132374.0,2006-02-15 09:45:30,125.0,Coatzacoalcos,2006-02-15 09:45:25,61.0,Moldova,2006-02-15 09:44:00
60.0,23,2,Sarah,Lewis,sarah.lewis@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,28.0,96 Tafuna Way,,Crdoba,99865.0,934730187245.0,2006-02-15 09:45:30,129.0,Cuauhtmoc,2006-02-15 09:45:25,61.0,Moldova,2006-02-15 09:44:00
60.0,465,1,Floyd,Gandy,floyd.gandy@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,472.0,1447 Chatsworth Place,,Chihuahua,41545.0,769370126331.0,2006-02-15 09:45:30,130.0,Cuautla,2006-02-15 09:45:25,61.0,Moldova,2006-02-15 09:44:00
60.0,321,1,Kevin,Schuler,kevin.schuler@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,328.0,479 San Felipe del Progreso Avenue,,Morelos,54949.0,869051782691.0,2006-02-15 09:45:30,131.0,Cuernavaca,2006-02-15 09:45:25,61.0,Moldova,2006-02-15 09:44:00
60.0,453,1,Calvin,Martel,calvin.martel@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,460.0,659 Gatineau Boulevard,,La Paz,28587.0,205524798287.0,2006-02-15 09:45:30,154.0,El Fuerte,2006-02-15 09:45:25,61.0,Moldova,2006-02-15 09:44:00
60.0,157,2,Darlene,Rose,darlene.rose@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,162.0,369 Papeete Way,,North Carolina,66639.0,170117068815.0,2006-02-15 09:45:30,188.0,Guadalajara,2006-02-15 09:45:25,61.0,Moldova,2006-02-15 09:44:00
60.0,338,1,Dennis,Gilman,dennis.gilman@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,345.0,68 Ponce Parkway,,Hanoi,85926.0,870635127812.0,2006-02-15 09:45:30,202.0,Hidalgo,2006-02-15 09:45:25,61.0,Moldova,2006-02-15 09:44:00
60.0,135,2,Juanita,Mason,juanita.mason@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,140.0,788 Atinsk Street,,Karnataka,81691.0,146497509724.0,2006-02-15 09:45:30,212.0,Huejutla de Reyes,2006-02-15 09:45:25,61.0,Moldova,2006-02-15 09:44:00
60.0,579,2,Daryl,Larue,daryl.larue@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,588.0,966 Asuncin Way,,Hidalgo,62703.0,995527378381.0,2006-02-15 09:45:30,213.0,Huixquilucan,2006-02-15 09:45:25,61.0,Moldova,2006-02-15 09:44:00
60.0,502,1,Brett,Cornwell,brett.cornwell@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,509.0,786 Matsue Way,,Illinois,37469.0,111177206479.0,2006-02-15 09:45:30,246.0,Jos Azueta,2006-02-15 09:45:25,61.0,Moldova,2006-02-15 09:44:00
60.0,433,1,Don,Bone,don.bone@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,440.0,722 Bradford Lane,,Shandong,90920.0,746251338300.0,2006-02-15 09:45:30,250.0,Jurez,2006-02-15 09:45:25,61.0,Moldova,2006-02-15 09:44:00
60.0,528,1,Claude,Herzog,claude.herzog@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,537.0,958 Sagamihara Lane,,Mie,88408.0,427274926505.0,2006-02-15 09:45:30,288.0,La Paz,2006-02-15 09:45:25,61.0,Moldova,2006-02-15 09:44:00
60.0,8,2,Susan,Wilson,susan.wilson@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,13.0,613 Korolev Drive,,Masqat,45844.0,380657522649.0,2006-02-15 09:45:30,330.0,Matamoros,2006-02-15 09:45:25,61.0,Moldova,2006-02-15 09:44:00
60.0,106,1,Connie,Wallace,connie.wallace@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,111.0,1532 Dzerzinsk Way,,Buenos Aires,9599.0,330838016880.0,2006-02-15 09:45:30,335.0,Mexicali,2006-02-15 09:45:25,61.0,Moldova,2006-02-15 09:44:00
60.0,143,1,Leslie,Gordon,leslie.gordon@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,148.0,1027 Songkhla Manor,,Minsk,30861.0,563660187896.0,2006-02-15 09:45:30,341.0,Monclova,2006-02-15 09:45:25,61.0,Moldova,2006-02-15 09:44:00
60.0,430,1,Ray,Houle,ray.houle@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,437.0,1766 Almirante Brown Street,,KwaZulu-Natal,63104.0,617567598243.0,2006-02-15 09:45:30,365.0,Nezahualcyotl,2006-02-15 09:45:25,61.0,Moldova,2006-02-15 09:44:00
60.0,336,1,Joshua,Mark,joshua.mark@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,343.0,1443 Mardan Street,,Western Cape,31483.0,231383037471.0,2006-02-15 09:45:30,393.0,Pachuca de Soto,2006-02-15 09:45:25,61.0,Moldova,2006-02-15 09:44:00
60.0,496,2,Tyler,Wren,tyler.wren@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,503.0,1416 San Juan Bautista Tuxtepec Avenue,,Zufar,50592.0,144206758053.0,2006-02-15 09:45:30,445.0,Salamanca,2006-02-15 09:45:25,61.0,Moldova,2006-02-15 09:44:00
60.0,416,2,Jeffery,Pinson,jeffery.pinson@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,423.0,437 Chungho Drive,,Puerto Plata,59489.0,491271355190.0,2006-02-15 09:45:30,451.0,San Felipe del Progreso,2006-02-15 09:45:25,61.0,Moldova,2006-02-15 09:44:00
60.0,317,2,Edward,Baugh,edward.baugh@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,324.0,1145 Vilnius Manor,,Mxico,73170.0,674805712553.0,2006-02-15 09:45:30,452.0,San Juan Bautista Tuxtepec,2006-02-15 09:45:25,61.0,Moldova,2006-02-15 09:44:00
60.0,440,1,Bernard,Colby,bernard.colby@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,447.0,105 Dzerzinsk Manor,,Inner Mongolia,48570.0,240776414296.0,2006-02-15 09:45:30,541.0,Torren,2006-02-15 09:45:25,61.0,Moldova,2006-02-15 09:44:00
60.0,146,1,Jamie,Rice,jamie.rice@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,151.0,1337 Lincoln Parkway,,Saitama,99457.0,597815221267.0,2006-02-15 09:45:30,556.0,Uruapan,2006-02-15 09:45:25,61.0,Moldova,2006-02-15 09:44:00
60.0,288,1,Bobbie,Craig,bobbie.craig@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,295.0,544 Tarsus Boulevard,,Gurico,53145.0,892523334.0,2006-02-15 09:45:30,563.0,Valle de Santiago,2006-02-15 09:45:25,61.0,Moldova,2006-02-15 09:44:00
60.0,512,1,Cecil,Vines,cecil.vines@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,520.0,1778 Gijn Manor,,Hubei,35156.0,288910576761.0,2006-02-15 09:45:30,595.0,Zapopan,2006-02-15 09:45:25,61.0,Moldova,2006-02-15 09:44:00
61.0,72,2,Theresa,Watson,theresa.watson@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,77.0,1947 Poos de Caldas Boulevard,,Chiayi,60951.0,427454485876.0,2006-02-15 09:45:30,115.0,Chisinau,2006-02-15 09:45:25,62.0,Morocco,2006-02-15 09:44:00
62.0,525,2,Adrian,Clary,adrian.clary@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,534.0,486 Ondo Parkway,,Benguela,35202.0,105882218332.0,2006-02-15 09:45:30,68.0,Beni-Mellal,2006-02-15 09:45:25,63.0,Mozambique,2006-02-15 09:44:00
62.0,445,1,Micheal,Forman,micheal.forman@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,452.0,207 Cuernavaca Loop,,Tatarstan,52671.0,782900030287.0,2006-02-15 09:45:30,353.0,Nador,2006-02-15 09:45:25,63.0,Mozambique,2006-02-15 09:44:00
62.0,147,2,Joanne,Robertson,joanne.robertson@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,152.0,1952 Pune Lane,,Saint-Denis,92150.0,354615066969.0,2006-02-15 09:45:30,443.0,Sal,2006-02-15 09:45:25,63.0,Mozambique,2006-02-15 09:44:00
63.0,68,1,Nicole,Peterson,nicole.peterson@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,73.0,1031 Daugavpils Parkway,,Bchar,59025.0,107137400143.0,2006-02-15 09:45:30,64.0,Beira,2006-02-15 09:45:25,64.0,Myanmar,2006-02-15 09:44:00
63.0,58,1,Jean,Bell,jean.bell@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,63.0,1213 Ranchi Parkway,,Karnataka,94352.0,800024380485.0,2006-02-15 09:45:30,351.0,Naala-Porto,2006-02-15 09:45:25,64.0,Myanmar,2006-02-15 09:44:00
63.0,160,2,Erin,Dunn,erin.dunn@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,165.0,97 Shimoga Avenue,,Tel Aviv,44660.0,177167004331.0,2006-02-15 09:45:30,534.0,Tete,2006-02-15 09:45:25,64.0,Myanmar,2006-02-15 09:44:00
64.0,567,2,Alfredo,Mcadams,alfredo.mcadams@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,576.0,1351 Sousse Lane,,Coahuila de Zaragoza,37815.0,203804046132.0,2006-02-15 09:45:30,342.0,Monywa,2006-02-15 09:45:25,65.0,Nauru,2006-02-15 09:44:00
